Clock_Round,Service_Area,Band,Bidder,Last Bid Submitted at start of Clock Round (Rs. Crore),Provisionally Allocated Block(s) at start of Clock Round (In No.),Rank at start of Clock Round,bid_decision,No. of Block(s) Selecte d,prov_win_bid,Provisionall y Allocated Block(s) at end of Clock Round,prov_rank
8,Madhya Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2300,Bharti,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2300,Idea,81.6,1,0,2  no,0,81.6,1,2
8,Madhya Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2300,Jio,82,1,0,1  no,0,82,1,1
8,Madhya Pradesh,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Idea,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,RCL,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Jio,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Madhya Pradesh,2500,Vodafone,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Bharti,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Idea,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Jio,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Maharashtra,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Bharti,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Idea,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Jio,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Maharashtra,800,Vodafone,0,0,0,0  no,0,0,0,0
8,Maharashtra,1800,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,1800,Bharti,63.6,15,0,Bid,18,63.6,18,2
8,Maharashtra,1800,Idea,63.6,10,0,2  no,0,63.6,10,3
8,Maharashtra,1800,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,1800,Jio,0,0,0,0  no,0,0,0,0
8,Maharashtra,1800,Tata Tele,63.6,25,0,1  no,0,63.6,25,1
8,Maharashtra,1800,Vodafone,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Bharti,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Idea,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Jio,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Maharashtra,2100,Vodafone,1705,1,0,1  no,0,1705,1,1
8,Maharashtra,2300,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,2300,Bharti,615.1,1,0,1  no,0,615.1,1,2
8,Maharashtra,2300,Idea,0,0,0,Bid,1,618.17,1,1
8,Maharashtra,2300,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,2300,Jio,615.1,1,0,2  no,0,0,0,0
8,Maharashtra,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,Maharashtra,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Idea,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,RCL,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Jio,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Maharashtra,2500,Vodafone,580,2,0,1  no,0,580,2,1
8,Mumbai,700,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,700,Bharti,0,0,0,0  no,0,0,0,0
8,Mumbai,700,Idea,0,0,0,0  no,0,0,0,0
8,Mumbai,700,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,700,Jio,0,0,0,0  no,0,0,0,0
8,Mumbai,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Mumbai,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Bharti,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Idea,0,0,0,0  no,0,0,0,0
8,Mumbai,800,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Jio,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Mumbai,800,Vodafone,0,0,0,0  no,0,0,0,0
8,Mumbai,1800,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,1800,Bharti,0,0,0,0  no,0,0,0,0
8,Mumbai,1800,Idea,74.98,0,0,Bid,25,76.85,25,1
8,Mumbai,1800,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,1800,Jio,0,0,0,Bid,25,76.85,0,0
8,Mumbai,1800,Tata Tele,74.98,25,0,1  no,0,0,0,0
8,Mumbai,1800,Vodafone,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Bharti,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Idea,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Jio,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Mumbai,2100,Vodafone,0,0,0,0  no,0,0,0,0
8,Mumbai,2300,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,2300,Bharti,1460,1,0,1  no,0,1460,1,1
8,Mumbai,2300,Idea,0,0,0,0  no,0,0,0,0
8,Mumbai,2300,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,2300,Jio,1460,1,0,2  no,0,1460,1,2
8,Mumbai,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,Mumbai,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Idea,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,RCL,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Jio,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Mumbai,2500,Vodafone,1460,2,0,1  no,0,1460,2,1
8,North East,700,Aircel,0,0,0,0  no,0,0,0,0
8,North East,700,Bharti,0,0,0,0  no,0,0,0,0
8,North East,700,Idea,0,0,0,0  no,0,0,0,0
8,North East,700,RCL,0,0,0,0  no,0,0,0,0
8,North East,700,Jio,0,0,0,0  no,0,0,0,0
8,North East,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,North East,700,Vodafone,0,0,0,0  no,0,0,0,0
8,North East,1800,Aircel,0,0,0,0  no,0,0,0,0
8,North East,1800,Bharti,2.2,7,0,2  no,0,2.2,7,2
8,North East,1800,Idea,0,0,0,0  no,0,0,0,0
8,North East,1800,RCL,0,0,0,0  no,0,0,0,0
8,North East,1800,Jio,0,0,0,0  no,0,0,0,0
8,North East,1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,North East,1800,Vodafone,2.2,37,0,1  no,0,2.2,37,1
8,North East,2100,Aircel,0,0,0,0  no,0,0,0,0
8,North East,2100,Bharti,0,0,0,0  no,0,0,0,0
8,North East,2100,Idea,0,0,0,0  no,0,0,0,0
8,North East,2100,RCL,0,0,0,0  no,0,0,0,0
8,North East,2100,Jio,0,0,0,0  no,0,0,0,0
8,North East,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,North East,2100,Vodafone,0,0,0,0  no,0,0,0,0
8,North East,2300,Aircel,0,0,0,0  no,0,0,0,0
8,North East,2300,Bharti,10,1,0,2  no,0,10,1,2
8,North East,2300,Idea,0,0,0,0  no,0,0,0,0
8,North East,2300,RCL,0,0,0,0  no,0,0,0,0
8,North East,2300,Jio,10,1,0,1  no,0,10,1,1
8,North East,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,North East,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,North East,2500,Aircel,0,0,0,0  no,0,0,0,0
8,North East,2500,Bharti,0,0,0,0  no,0,0,0,0
8,North East,2500,Idea,0,0,0,0  no,0,0,0,0
8,North East,2500,RCL,0,0,0,0  no,0,0,0,0
8,North East,2500,Jio,0,0,0,0  no,0,0,0,0
8,North East,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,North East,2500,Vodafone,0,0,0,0  no,0,0,0,0
8,Odisha,700,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,700,Bharti,0,0,0,0  no,0,0,0,0
8,Odisha,700,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,700,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,700,Jio,0,0,0,0  no,0,0,0,0
8,Odisha,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Odisha,800,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,800,Bharti,0,0,0,0  no,0,0,0,0
8,Odisha,800,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,800,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,800,Jio,0,0,0,0  no,0,0,0,0
8,Odisha,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,800,Vodafone,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Bharti,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,1800,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Jio,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,1800,Vodafone,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Bharti,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,2100,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Jio,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,2100,Vodafone,190,1,0,1  no,0,190,1,1
8,Odisha,2300,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,2300,Bharti,40,1,0,2  no,0,40,1,2
8,Odisha,2300,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,2300,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,2300,Jio,40,1,0,1  no,0,40,1,1
8,Odisha,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Idea,0,0,0,0  no,0,0,0,0
8,Odisha,2500,RCL,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Jio,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Odisha,2500,Vodafone,0,0,0,0  no,0,0,0,0
8,Punjab,700,Aircel,0,0,0,0  no,0,0,0,0
8,Punjab,700,Bharti,0,0,0,0  no,0,0,0,0
8,Punjab,700,Idea,0,0,0,0  no,0,0,0,0
8,Punjab,700,RCL,0,0,0,0  no,0,0,0,0
8,Punjab,700,Jio,0,0,0,0  no,0,0,0,0
8,Punjab,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Punjab,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Punjab,800,Aircel,0,0,0,0  no,0,0,0,0
8,Punjab,800,Bharti,0,0,0,0  no,0,0,0,0
8,Punjab,800,Idea,148.75,4,0,1  no,0,148.75,4,1
8,Punjab,800,RCL,0,0,0,0  no,0,0,0,0
8,Punjab,800,Jio,0,0,0,0  no,0,0,0,0
8,Punjab,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Punjab,800,Vodafone,0,0,0,0  no,0,0,0,0
8,Punjab,1800,Aircel,0,0,0,0  no,0,0,0,0
8,Punjab,1800,Bharti,15.4,4,0,4  no,0,15.4,4,4
8,Punjab,1800,Idea,15.4,10,0,3  no,0,15.4,10,3
8,Punjab,1800,RCL,0,0,0,0  no,0,0,0,0
8,Punjab,1800,Jio,15.4,26,0,1  no,0,15.4,26,1
8,Punjab,1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Punjab,1800,Vodafone,15.4,15,0,2  no,0,15.4,15,2
8,Punjab,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Punjab,2100,Bharti,0,0,0,0  no,0,0,0,0
8,Punjab,2100,Idea,0,0,0,0  no,0,0,0,0
8,Punjab,2100,RCL,0,0,0,0  no,0,0,0,0
8,Punjab,2100,Jio,0,0,0,0  no,0,0,0,0
8,Punjab,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Punjab,2100,Vodafone,455,1,0,1  no,0,455,1,1
8,Punjab,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Punjab,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Punjab,2500,Idea,0,0,0,0  no,0,0,0,0
8,Punjab,2500,RCL,0,0,0,0  no,0,0,0,0
8,Punjab,2500,Jio,0,0,0,0  no,0,0,0,0
8,Punjab,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Punjab,2500,Vodafone,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Aircel,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Bharti,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Idea,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Jio,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Rajasthan,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,Aircel,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,Bharti,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,Idea,255,4,0,1  no,0,255,4,1
1,Punjab,800,Idea,0,0,0,Bid,4,148.75,4,1
1,Punjab,800,RCL,0,0,0,0  no,0,0,0,0
1,Punjab,800,Jio,0,0,0,0  no,0,0,0,0
1,Punjab,800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Punjab,800,Vodafone,0,0,0,0  no,0,0,0,0
1,Punjab,1800,Aircel,0,0,0,0  no,0,0,0,0
1,Punjab,1800,Bharti,0,0,0,Bid,4,15.4,4,4
1,Punjab,1800,Idea,0,0,0,Bid,10,15.4,10,3
1,Punjab,1800,RCL,0,0,0,0  no,0,0,0,0
1,Punjab,1800,Jio,0,0,0,Bid,26,15.4,26,1
1,Punjab,1800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Punjab,1800,Vodafone,0,0,0,Bid,15,15.4,15,2
1,Punjab,2100,Aircel,0,0,0,0  no,0,0,0,0
1,Punjab,2100,Bharti,0,0,0,0  no,0,0,0,0
1,Punjab,2100,Idea,0,0,0,0  no,0,0,0,0
1,Punjab,2100,RCL,0,0,0,0  no,0,0,0,0
1,Punjab,2100,Jio,0,0,0,0  no,0,0,0,0
1,Punjab,2100,Tata Tele,0,0,0,0  no,0,0,0,0
1,Punjab,2100,Vodafone,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Aircel,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Bharti,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Idea,0,0,0,0  no,0,0,0,0
1,Punjab,2500,RCL,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Jio,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Tata Tele,0,0,0,0  no,0,0,0,0
1,Punjab,2500,Vodafone,0,0,0,0  no,0,0,0,0
1,Rajasthan,700,Aircel,0,0,0,0  no,0,0,0,0
1,Rajasthan,700,Bharti,0,0,0,0  no,0,0,0,0
1,Rajasthan,700,Idea,0,0,0,0  no,0,0,0,0
1,Rajasthan,700,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,Jio,255,1,0,2  no,0,255,1,2
8,Rajasthan,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Rajasthan,800,Vodafone,255,0,0,0  no,0,255,0,0
8,Rajasthan,1800,Aircel,0,0,0,0  no,0,0,0,0
8,Rajasthan,1800,Bharti,18.47,9,0,2  no,0,18.47,9,2
8,Rajasthan,1800,Idea,18.38,21,0,3  no,0,18.38,21,3
8,Rajasthan,1800,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,1800,Jio,0,0,0,0  no,0,0,0,0
8,Rajasthan,1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Rajasthan,1800,Vodafone,18.47,25,0,1  no,0,18.47,25,1
8,Rajasthan,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Rajasthan,2100,Bharti,700,1,0,1  no,0,700,1,1
8,Rajasthan,2100,Idea,0,0,0,0  no,0,0,0,0
8,Rajasthan,2100,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,2100,Jio,0,0,0,0  no,0,0,0,0
8,Rajasthan,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Rajasthan,2100,Vodafone,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Idea,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,RCL,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Jio,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Rajasthan,2500,Vodafone,60,1,0,1  no,0,60,1,1
8,Tamil Nadu,700,Aircel,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,Bharti,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,Idea,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,RCL,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,Jio,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,700,Vodafone,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Aircel,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Bharti,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Idea,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,RCL,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Jio,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,800,Vodafone,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Aircel,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Bharti,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Idea,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,RCL,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Jio,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2100,Vodafone,1720,2,0,1  no,0,1720,2,1
8,Tamil Nadu,2300,Aircel,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2300,Bharti,1320,1,0,1  no,0,1320,1,1
8,Tamil Nadu,2300,Idea,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2300,RCL,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2300,Jio,1320,1,0,2  no,0,1320,1,2
8,Tamil Nadu,2300,Tata Tele,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2300,Vodafone,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Aircel,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Bharti,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Idea,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,RCL,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Jio,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Tamil Nadu,2500,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),700,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),800,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),800,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),800,Idea,273.75,0,0,0  no,0,273.75,0,0
8,Uttar Pradesh (East),800,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),800,Jio,273.75,1,0,1  no,0,273.75,1,1
8,Uttar Pradesh (East),800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),800,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),900,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,Jio,23.23,17,0,Bid,25,23.46,25,1
8,Uttar Pradesh (East),1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),1800,Vodafone,23.23,10,0,1  no,0,0,0,0
8,Uttar Pradesh (East),2100,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2100,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2100,Idea,550,1,0,2  no,0,550,1,2
8,Uttar Pradesh (East),2100,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2100,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2100,Vodafone,550,1,0,1  no,0,550,1,1
8,Uttar Pradesh (East),2500,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (East),2500,Vodafone,90,1,0,1  no,0,90,1,1
8,Uttar Pradesh (West),700,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),700,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),800,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),900,Vodafone,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),1800,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),1800,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),1800,Idea,20.06,36,0,3  no,0,20.06,36,3
8,Uttar Pradesh (West),1800,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),1800,Jio,20.06,25,0,1  no,0,20.06,25,2
8,Uttar Pradesh (West),1800,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),1800,Vodafone,20.06,12,0,Bid,12,20.16,12,1
8,Uttar Pradesh (West),2100,Aircel,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,Bharti,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,Idea,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,RCL,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,Jio,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,Tata Tele,0,0,0,0  no,0,0,0,0
8,Uttar Pradesh (West),2100,Vodafone,0,0,0,0  no,0,0,0,0
