Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
11,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,38,1
11,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
11,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
11,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,25,2
11,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
11,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
11,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
11,Assam,1800,Aircel,Not Bid,0,-,-,-
11,Assam,1800,Bharti,Not Bid,0,1.41,28,2
11,Assam,1800,Idea,Not Bid,0,-,-,-
11,Assam,1800,RCL,Not Bid,0,-,-,-
11,Assam,1800,Jio,Not Bid,0,1.41,29,1
11,Assam,1800,Tata Tele,Not Bid,0,-,-,-
11,Assam,1800,Telewings,Not Bid,0,-,-,-
11,Assam,1800,Vodafone,Not Bid,0,-,-,-
11,Bihar,1800,Aircel,Not Bid,0,-,-,-
11,Bihar,1800,Bharti,Not Bid,0,7.84,0,-
11,Bihar,1800,Idea,Not Bid,0,-,-,-
11,Bihar,1800,RCL,Not Bid,0,-,-,-
11,Bihar,1800,Jio,Not Bid,0,-,-,-
11,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
11,Bihar,1800,Telewings,Not Bid,0,7.99,11,1
11,Bihar,1800,Vodafone,Not Bid,0,-,-,-
11,Delhi,1800,Aircel,Not Bid,0,-,-,-
11,Delhi,1800,Bharti,Not Bid,0,43.8,40,1
11,Delhi,1800,Idea,Not Bid,0,43.8,3,4
11,Delhi,1800,RCL,Not Bid,0,-,-,-
11,Delhi,1800,Jio,Not Bid,0,43.8,25,3
11,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
11,Delhi,1800,Telewings,Not Bid,0,-,-,-
11,Delhi,1800,Vodafone,Not Bid,0,43.8,35,2
11,Gujarat,1800,Aircel,Not Bid,0,-,-,-
11,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
11,Gujarat,1800,Idea,Not Bid,0,30.93,19,2
11,Gujarat,1800,RCL,Not Bid,0,-,-,-
11,Gujarat,1800,Jio,Bid,26,30.93,26,1
11,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
11,Gujarat,1800,Telewings,Not Bid,0,30.93,7,3
11,Gujarat,1800,Vodafone,Bid,25,30.93,8,4
11,Haryana,1800,Aircel,Not Bid,0,-,-,-
11,Haryana,1800,Bharti,Not Bid,0,-,-,-
11,Haryana,1800,Idea,Not Bid,0,5.4,25,1
11,Haryana,1800,RCL,Not Bid,0,-,-,-
11,Haryana,1800,Jio,Not Bid,0,-,-,-
11,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
11,Haryana,1800,Telewings,Not Bid,0,-,-,-
11,Haryana,1800,Vodafone,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
11,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
11,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.02,9,1
11,Jammu & Kashmir,1800,Bharti,Not Bid,0,1,13,2
11,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
11,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
11,Karnataka,1800,Aircel,Not Bid,0,-,-,-
11,Karnataka,1800,Bharti,Not Bid,0,31,38,1
11,Karnataka,1800,Idea,Not Bid,0,31,25,4
11,Karnataka,1800,RCL,Not Bid,0,-,-,-
11,Karnataka,1800,Jio,Not Bid,0,31,25,3
11,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
11,Karnataka,1800,Telewings,Not Bid,0,-,-,-
11,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
11,Kerala,1800,Aircel,Not Bid,0,-,-,-
11,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
11,Kerala,1800,Idea,Not Bid,0,10.4,28,2
11,Kerala,1800,RCL,Not Bid,0,-,-,-
11,Kerala,1800,Jio,Not Bid,0,10.4,25,4
11,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
11,Kerala,1800,Telewings,Not Bid,0,-,-,-
11,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
11,Kolkata,1800,Aircel,Not Bid,0,-,-,-
11,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
11,Kolkata,1800,Idea,Not Bid,0,-,-,-
11,Kolkata,1800,RCL,Not Bid,0,-,-,-
11,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
11,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
11,Kolkata,1800,Telewings,Not Bid,0,-,-,-
11,Kolkata,1800,Vodafone,Not Bid,0,14.6,35,1
11,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
11,Madhya Pradesh,1800,Bharti,Not Bid,0,8.6,3,3
11,Madhya Pradesh,1800,Idea,Not Bid,0,8.6,25,2
11,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
11,Madhya Pradesh,1800,Jio,Not Bid,0,8.6,25,1
11,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
11,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
11,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
11,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
11,Maharashtra,1800,Bharti,Not Bid,0,34.6,8,5
11,Maharashtra,1800,Idea,Not Bid,0,34.94,25,1
11,Maharashtra,1800,RCL,Not Bid,0,-,-,-
11,Maharashtra,1800,Jio,Not Bid,0,34.94,25,2
11,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
11,Maharashtra,1800,Telewings,Bid,9,34.94,9,3
11,Maharashtra,1800,Vodafone,Bid,3,34.94,3,4
11,Mumbai,1800,Aircel,Not Bid,0,-,-,-
11,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
11,Mumbai,1800,Idea,Bid,25,41.4,25,2
11,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
11,Mumbai,1800,Jio,Not Bid,0,41.4,25,3
11,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
11,Mumbai,1800,Telewings,Not Bid,0,-,-,-
11,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
11,North East,1800,Aircel,Not Bid,0,1.4,9,3
11,North East,1800,Bharti,Not Bid,0,1.4,35,1
11,North East,1800,Idea,Not Bid,0,1.4,3,4
11,North East,1800,RCL,Not Bid,0,-,-,-
11,North East,1800,Jio,Not Bid,0,1.4,25,2
11,North East,1800,Tata Tele,Not Bid,0,-,-,-
11,North East,1800,Telewings,Not Bid,0,-,-,-
11,North East,1800,Vodafone,Not Bid,0,-,-,-
11,Orissa,1800,Aircel,Not Bid,0,-,-,-
11,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
11,Orissa,1800,Idea,Not Bid,0,-,-,-
11,Orissa,1800,RCL,Not Bid,0,-,-,-
11,Orissa,1800,Jio,Not Bid,0,3.2,25,2
11,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
11,Orissa,1800,Telewings,Not Bid,0,-,-,-
11,Orissa,1800,Vodafone,Not Bid,0,-,-,-
11,Punjab,1800,Aircel,Not Bid,0,-,-,-
11,Punjab,1800,Bharti,Not Bid,0,10.8,36,1
11,Punjab,1800,Idea,Not Bid,0,10.8,25,2
11,Punjab,1800,RCL,Not Bid,0,-,-,-
11,Punjab,1800,Jio,Not Bid,0,-,-,-
11,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
11,Punjab,1800,Telewings,Not Bid,0,-,-,-
11,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
11,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
11,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
11,Rajasthan,1800,Idea,Not Bid,0,-,-,-
11,Rajasthan,1800,RCL,Not Bid,0,-,-,-
11,Rajasthan,1800,Jio,Not Bid,0,-,-,-
11,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
11,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
11,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
11,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
11,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,1
11,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
11,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
11,Tamil Nadu,1800,Jio,Not Bid,0,41.6,25,2
11,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
11,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
11,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
11,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.56,9,2
11,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.2,9,4
11,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
11,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
11,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
11,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
11,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.56,9,1
11,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.56,13,3
11,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
11,Uttar Pradesh (West),1800,Bharti,Not Bid,0,12.89,-,-
11,Uttar Pradesh (West),1800,Idea,Bid,11,13.66,0,-
11,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
11,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
11,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
11,Uttar Pradesh (West),1800,Telewings,Not Bid,0,13.66,10,1
11,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
11,West Bengal,1800,Aircel,Not Bid,0,4.24,6,3
11,West Bengal,1800,Bharti,Not Bid,0,4.28,25,2
11,West Bengal,1800,Idea,Not Bid,0,-,-,-
11,West Bengal,1800,RCL,Not Bid,0,-,-,-
11,West Bengal,1800,Jio,Not Bid,0,4.28,25,1
11,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
11,West Bengal,1800,Telewings,Not Bid,0,-,-,-
11,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
11,Delhi,900,Aircel,Not Bid,0,-,-,-
11,Delhi,900,Bharti,Bid,7,491.42,7,1
11,Delhi,900,Idea,Bid,8,491.42,0,-
11,Delhi,900,RCL,Not Bid,0,-,-,-
11,Delhi,900,Jio,Not Bid,0,472.52,-,-
11,Delhi,900,Tata Tele,Not Bid,0,-,-,-
11,Delhi,900,Telewings,Not Bid,0,-,-,-
11,Delhi,900,Vodafone,Bid,9,491.42,9,2
11,Kolkata,900,Aircel,Not Bid,0,-,-,-
11,Kolkata,900,Bharti,Bid,5,192.71,7,1
11,Kolkata,900,Idea,Not Bid,0,164.86,-,-
11,Kolkata,900,RCL,Not Bid,0,-,-,-
11,Kolkata,900,Jio,Not Bid,0,-,-,-
11,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
11,Kolkata,900,Telewings,Not Bid,0,-,-,-
11,Kolkata,900,Vodafone,Bid,7,192.71,7,2
11,Mumbai,900,Aircel,Not Bid,0,-,-,-
11,Mumbai,900,Bharti,Bid,5,552.05,5,1
11,Mumbai,900,Idea,Not Bid,0,496.9,-,-
11,Mumbai,900,RCL,Not Bid,0,-,-,-
11,Mumbai,900,Jio,Not Bid,0,546.59,5,2
11,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
11,Mumbai,900,Telewings,Not Bid,0,-,-,-
11,Mumbai,900,Vodafone,Not Bid,0,546.59,6,3
12,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
12,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,38,1
12,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
12,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
12,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,25,2
12,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
12,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
12,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
12,Assam,1800,Aircel,Not Bid,0,-,-,-
12,Assam,1800,Bharti,Not Bid,0,1.41,3,2
12,Assam,1800,Idea,Not Bid,0,-,-,-
12,Assam,1800,RCL,Not Bid,0,-,-,-
12,Assam,1800,Jio,Not Bid,0,1.41,29,1
12,Assam,1800,Tata Tele,Not Bid,0,-,-,-
12,Assam,1800,Telewings,Bid,30,1.41,25,3
12,Assam,1800,Vodafone,Not Bid,0,-,-,-
12,Bihar,1800,Aircel,Not Bid,0,-,-,-
12,Bihar,1800,Bharti,Not Bid,0,7.84,0,-
12,Bihar,1800,Idea,Not Bid,0,-,-,-
12,Bihar,1800,RCL,Not Bid,0,-,-,-
12,Bihar,1800,Jio,Not Bid,0,-,-,-
12,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
12,Bihar,1800,Telewings,Not Bid,0,7.99,11,1
12,Bihar,1800,Vodafone,Not Bid,0,-,-,-
12,Delhi,1800,Aircel,Not Bid,0,-,-,-
12,Delhi,1800,Bharti,Not Bid,0,43.8,40,1
12,Delhi,1800,Idea,Not Bid,0,43.8,3,4
12,Delhi,1800,RCL,Not Bid,0,-,-,-
12,Delhi,1800,Jio,Not Bid,0,43.8,25,3
12,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
12,Delhi,1800,Telewings,Not Bid,0,-,-,-
12,Delhi,1800,Vodafone,Not Bid,0,43.8,35,2
12,Gujarat,1800,Aircel,Not Bid,0,-,-,-
12,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
12,Gujarat,1800,Idea,Bid,3,32.16,5,3
12,Gujarat,1800,RCL,Not Bid,0,-,-,-
12,Gujarat,1800,Jio,Bid,30,32.16,30,1
12,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
12,Gujarat,1800,Telewings,Not Bid,0,30.93,-,-
12,Gujarat,1800,Vodafone,Bid,25,32.16,25,2
12,Haryana,1800,Aircel,Not Bid,0,-,-,-
12,Haryana,1800,Bharti,Not Bid,0,-,-,-
12,Haryana,1800,Idea,Not Bid,0,5.4,25,1
12,Haryana,1800,RCL,Not Bid,0,-,-,-
12,Haryana,1800,Jio,Not Bid,0,-,-,-
12,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
12,Haryana,1800,Telewings,Not Bid,0,-,-,-
12,Haryana,1800,Vodafone,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
12,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
12,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.02,9,1
12,Jammu & Kashmir,1800,Bharti,Not Bid,0,1,13,2
12,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
12,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
12,Karnataka,1800,Aircel,Not Bid,0,-,-,-
12,Karnataka,1800,Bharti,Not Bid,0,31,38,1
12,Karnataka,1800,Idea,Not Bid,0,31,25,4
12,Karnataka,1800,RCL,Not Bid,0,-,-,-
12,Karnataka,1800,Jio,Not Bid,0,31,25,3
12,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
12,Karnataka,1800,Telewings,Not Bid,0,-,-,-
12,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
12,Kerala,1800,Aircel,Not Bid,0,-,-,-
12,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
12,Kerala,1800,Idea,Not Bid,0,10.4,28,2
12,Kerala,1800,RCL,Not Bid,0,-,-,-
12,Kerala,1800,Jio,Not Bid,0,10.4,25,4
12,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
12,Kerala,1800,Telewings,Not Bid,0,-,-,-
12,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
12,Kolkata,1800,Aircel,Not Bid,0,-,-,-
12,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
12,Kolkata,1800,Idea,Not Bid,0,-,-,-
12,Kolkata,1800,RCL,Not Bid,0,-,-,-
12,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
12,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
12,Kolkata,1800,Telewings,Not Bid,0,-,-,-
12,Kolkata,1800,Vodafone,Not Bid,0,14.6,35,1
12,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
12,Madhya Pradesh,1800,Bharti,Not Bid,0,8.6,3,3
12,Madhya Pradesh,1800,Idea,Not Bid,0,8.6,25,2
12,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
12,Madhya Pradesh,1800,Jio,Not Bid,0,8.6,25,1
12,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
12,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
12,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
12,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
12,Maharashtra,1800,Bharti,Not Bid,0,34.6,3,5
12,Maharashtra,1800,Idea,Not Bid,0,34.94,25,2
12,Maharashtra,1800,RCL,Not Bid,0,-,-,-
12,Maharashtra,1800,Jio,Bid,30,34.94,30,1
12,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
12,Maharashtra,1800,Telewings,Not Bid,0,34.94,9,3
12,Maharashtra,1800,Vodafone,Not Bid,0,34.94,3,4
12,Mumbai,1800,Aircel,Not Bid,0,-,-,-
12,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
12,Mumbai,1800,Idea,Not Bid,0,41.4,25,2
12,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
12,Mumbai,1800,Jio,Not Bid,0,41.4,25,3
12,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
12,Mumbai,1800,Telewings,Not Bid,0,-,-,-
12,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
12,North East,1800,Aircel,Not Bid,0,1.4,9,3
12,North East,1800,Bharti,Not Bid,0,1.4,35,1
12,North East,1800,Idea,Not Bid,0,1.4,3,4
12,North East,1800,RCL,Not Bid,0,-,-,-
12,North East,1800,Jio,Not Bid,0,1.4,25,2
12,North East,1800,Tata Tele,Not Bid,0,-,-,-
12,North East,1800,Telewings,Not Bid,0,-,-,-
12,North East,1800,Vodafone,Not Bid,0,-,-,-
12,Orissa,1800,Aircel,Not Bid,0,-,-,-
12,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
12,Orissa,1800,Idea,Not Bid,0,-,-,-
12,Orissa,1800,RCL,Not Bid,0,-,-,-
12,Orissa,1800,Jio,Not Bid,0,3.2,25,2
12,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
12,Orissa,1800,Telewings,Not Bid,0,-,-,-
12,Orissa,1800,Vodafone,Not Bid,0,-,-,-
12,Punjab,1800,Aircel,Not Bid,0,-,-,-
12,Punjab,1800,Bharti,Not Bid,0,10.8,36,1
12,Punjab,1800,Idea,Not Bid,0,10.8,25,2
12,Punjab,1800,RCL,Not Bid,0,-,-,-
12,Punjab,1800,Jio,Not Bid,0,-,-,-
12,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
12,Punjab,1800,Telewings,Not Bid,0,-,-,-
12,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
12,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
12,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
12,Rajasthan,1800,Idea,Not Bid,0,-,-,-
12,Rajasthan,1800,RCL,Not Bid,0,-,-,-
12,Rajasthan,1800,Jio,Not Bid,0,-,-,-
12,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
12,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
12,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
12,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
12,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,1
12,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
12,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
12,Tamil Nadu,1800,Jio,Not Bid,0,41.6,25,2
12,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
12,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
12,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
12,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.56,9,2
12,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.2,9,4
12,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
12,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
12,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
12,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
12,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.56,9,1
12,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.56,13,3
12,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
12,Uttar Pradesh (West),1800,Bharti,Not Bid,0,12.89,-,-
12,Uttar Pradesh (West),1800,Idea,Bid,11,13.93,11,1
12,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
12,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
12,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
12,Uttar Pradesh (West),1800,Telewings,Not Bid,0,13.66,0,-
12,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
12,West Bengal,1800,Aircel,Not Bid,0,4.24,6,3
12,West Bengal,1800,Bharti,Not Bid,0,4.28,25,2
12,West Bengal,1800,Idea,Not Bid,0,-,-,-
12,West Bengal,1800,RCL,Not Bid,0,-,-,-
12,West Bengal,1800,Jio,Not Bid,0,4.28,25,1
12,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
12,West Bengal,1800,Telewings,Not Bid,0,-,-,-
12,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
12,Delhi,900,Aircel,Not Bid,0,-,-,-
12,Delhi,900,Bharti,Bid,5,530.73,7,1
12,Delhi,900,Idea,Bid,8,530.73,8,2
12,Delhi,900,RCL,Not Bid,0,-,-,-
12,Delhi,900,Jio,Not Bid,0,472.52,-,-
12,Delhi,900,Tata Tele,Not Bid,0,-,-,-
12,Delhi,900,Telewings,Not Bid,0,-,-,-
12,Delhi,900,Vodafone,Not Bid,0,491.42,0,-
12,Kolkata,900,Aircel,Not Bid,0,-,-,-
12,Kolkata,900,Bharti,Not Bid,0,192.71,7,1
12,Kolkata,900,Idea,Not Bid,0,164.86,-,-
12,Kolkata,900,RCL,Not Bid,0,-,-,-
12,Kolkata,900,Jio,Not Bid,0,-,-,-
12,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
12,Kolkata,900,Telewings,Not Bid,0,-,-,-
12,Kolkata,900,Vodafone,Not Bid,0,192.71,7,2
12,Mumbai,900,Aircel,Not Bid,0,-,-,-
12,Mumbai,900,Bharti,Bid,7,552.05,7,1
12,Mumbai,900,Idea,Not Bid,0,496.9,-,-
12,Mumbai,900,RCL,Not Bid,0,-,-,-
12,Mumbai,900,Jio,Not Bid,0,546.59,5,2
12,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
12,Mumbai,900,Telewings,Not Bid,0,-,-,-
12,Mumbai,900,Vodafone,Not Bid,0,546.59,0,-
13,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
13,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,38,1
13,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
13,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
13,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,25,2
13,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
13,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
13,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
13,Assam,1800,Aircel,Not Bid,0,-,-,-
13,Assam,1800,Bharti,Bid,29,1.42,29,1
13,Assam,1800,Idea,Not Bid,0,-,-,-
13,Assam,1800,RCL,Not Bid,0,-,-,-
13,Assam,1800,Jio,Bid,29,1.42,28,2
13,Assam,1800,Tata Tele,Not Bid,0,-,-,-
13,Assam,1800,Telewings,Bid,30,1.42,0,-
13,Assam,1800,Vodafone,Not Bid,0,-,-,-
13,Bihar,1800,Aircel,Not Bid,0,-,-,-
13,Bihar,1800,Bharti,Not Bid,0,7.84,0,-
13,Bihar,1800,Idea,Not Bid,0,-,-,-
13,Bihar,1800,RCL,Not Bid,0,-,-,-
13,Bihar,1800,Jio,Not Bid,0,-,-,-
13,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
13,Bihar,1800,Telewings,Not Bid,0,7.99,11,1
13,Bihar,1800,Vodafone,Not Bid,0,-,-,-
13,Delhi,1800,Aircel,Not Bid,0,-,-,-
13,Delhi,1800,Bharti,Not Bid,0,43.8,40,1
13,Delhi,1800,Idea,Not Bid,0,43.8,0,-
13,Delhi,1800,RCL,Not Bid,0,-,-,-
13,Delhi,1800,Jio,Not Bid,0,43.8,25,3
13,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
13,Delhi,1800,Telewings,Not Bid,0,-,-,-
13,Delhi,1800,Vodafone,Bid,40,43.8,40,2
13,Gujarat,1800,Aircel,Not Bid,0,-,-,-
13,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
13,Gujarat,1800,Idea,Bid,19,32.16,5,3
13,Gujarat,1800,RCL,Not Bid,0,-,-,-
13,Gujarat,1800,Jio,Not Bid,0,32.16,30,1
13,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
13,Gujarat,1800,Telewings,Bid,7,32.16,0,-
13,Gujarat,1800,Vodafone,Not Bid,0,32.16,25,2
13,Haryana,1800,Aircel,Not Bid,0,-,-,-
13,Haryana,1800,Bharti,Not Bid,0,-,-,-
13,Haryana,1800,Idea,Not Bid,0,5.4,25,1
13,Haryana,1800,RCL,Not Bid,0,-,-,-
13,Haryana,1800,Jio,Not Bid,0,-,-,-
